,TIME_PERIOD,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_CHN,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRST_USA,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_SWE,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_EA19,OECD_QNA_GDP_USA,OECD_QNA_GDP_DEU,OECD_QNA_GDP_CHN,OECD_QNA_GDP_CHE,OECD_QNA_GDP_AUT,OECD_QNA_GDP_POL,OECD_QNA_GDP_DNK,OECD_QNA_GDP_SWE,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRM_USA,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_CHN,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_CLI_CLI_USA,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_HWE_USA,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_EU27_2020,OECD_STLABOUR_MUE_USA,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_EU27_2020,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_BTS_COS_SP_EA19,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_CHE,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_OECD,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_OECDE,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MATERIAL_RESOURCES_MF_DEU,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_CHE,OECD_MATERIAL_RESOURCES_MF_AUT,OECD_MATERIAL_RESOURCES_MF_POL,OECD_MATERIAL_RESOURCES_MF_DNK,OECD_MATERIAL_RESOURCES_MF_SWE,OECD_MATERIAL_RESOURCES_MF_EU27_2020,OECD_MATERIAL_RESOURCES_MF_EA19,OECD_MATERIAL_RESOURCES_MF_OECD,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_OECDE
1092,2010-01,3.73,3.2575,,2.01,3.7512,6.13,3.568,3.37,4.101191,0.2,0.67975,1.85,0.0903594,0.67975,4.19,1.462905,0.2,0.67975,0.11,0.344,2.79,0.05,0.344,3.75,0.8849,0.35,0.344,6.827326,1.033429,2.84481,5.210238,7.141762,0.7001429,90.30991,106.6368,76.97346,86.02795,98.92773,105.5867,105.948,99.19435,113.9539,0.484500951,0.718761767,,0.961251409,-0.274704628,-0.361315989,0.881377534,1.860094116,0.275216,0.620556336,0.446556,88.42728,86.40464,,84.17502,80.14589,94.289,97.26943,91.88901,90.43336,90.30202,90.67983,86.6,,83.14869,76.50069,83.72377,98.50746,89.10516,76.06496,86.41289,78.173,98.3252,85.5878,85.8059,106.9527,99.19395,100.4318,101.7103,100.9093,99.12603,102.9119,99.55283,98.05471,99.57707,100.0862,99.49244,98.35098,98.38016,99.54847,98.67702,98.53369,99.57533,98.66639,101.4211,100.3554,100.0045,101.3575,101.784,99.45213,99.58295,99.36679,99.78322,0.5,-0.7,0.2,-0.4,0.4,0.3,-0.2,-0.5,0.0,-0.1,-0.8,-0.3,0.1,-1.2,-1.1,-0.6,0.6,0.7,1.3,0.5,0.7,1.4,2.2,0.7,9.8,7.0,5.3,10.3,7.5,9.3,10.1,-22.2,-26.88,-12.5,-13.7,-28.8,-21.4,-25.0,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1093,2010-02,3.69,3.17,,1.931,3.6626,6.09,3.496,3.28,4.106777,0.19,0.6617,1.94,0.09874325,0.6617,4.15,1.39265,0.22,0.6617,0.13,0.3406,2.79,0.05,0.3406,3.75,0.8168,0.35,0.3406,6.82704,1.07155,2.93005,5.4389,7.2586,0.73085,91.11473,105.4589,78.64713,85.29299,98.39848,105.7719,105.3989,101.0907,110.9798,0.484500951,0.718761767,,0.961251409,-0.274704628,-0.361315989,0.881377534,1.860094116,0.275216,0.620556336,0.446556,88.73949,85.53479,,87.86586,79.73558,96.35876,96.00916,91.46211,90.61195,90.25694,90.61556,86.0,,85.8309,76.91949,86.53493,97.69335,88.88889,74.17072,85.49238,79.0006,97.05322,80.1574,86.57546,104.9556,99.45856,100.7288,101.6415,101.1489,99.44995,102.2542,99.93008,98.3574,99.81284,100.5304,99.89339,98.72469,98.67606,99.83624,98.93655,98.5885,99.60226,98.89103,101.4842,100.2773,100.1479,101.4474,101.919,99.17358,99.32641,99.38371,99.72372,0.1,0.3,0.0,0.2,0.3,1.0,0.6,0.3,-0.2,0.0,-0.5,0.1,0.1,1.7,1.0,0.2,-0.2,0.0,0.1,-0.1,0.7,2.2,1.5,0.2,9.8,7.0,5.4,10.3,7.7,9.1,10.1,-23.3,-25.8943,-19.4,-12.4,-37.6,-26.9,-22.8,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1094,2010-03,3.73,3.102174,,1.941,3.5344,5.72,3.4,3.2,3.985239,0.23,0.6449565,1.91,0.09577773,0.6449565,4.1,1.371674,0.23,0.6449565,0.16,0.3477,2.79,0.05,0.3477,3.75,0.7855,0.35,0.3477,6.826439,1.06613,2.863609,5.483217,7.162869,0.737,90.53146,104.8954,77.54033,85.79173,98.71169,108.3957,105.0068,102.7392,110.2642,0.484500951,0.718761767,,0.961251409,-0.274704628,-0.361315989,0.881377534,1.860094116,0.275216,0.620556336,0.446556,89.3651,87.56443,,87.86586,81.65033,95.32388,98.8734,93.27641,91.63304,91.88837,91.75863,88.7,,86.88047,79.15309,85.43491,102.2291,91.15977,75.11924,93.43178,81.84907,97.81641,84.40728,87.60154,109.1716,99.63489,101.0249,101.4492,101.3488,99.84754,102.4166,100.2497,98.73981,99.98973,100.9196,100.1132,99.14423,99.07172,100.1526,99.28584,98.58542,99.77634,99.22919,101.5907,100.076,100.2964,101.4387,102.0328,98.94975,99.11058,99.37933,99.66942,0.6,0.5,0.2,1.0,0.2,0.6,0.2,1.0,-0.1,0.2,0.7,0.4,0.1,0.4,0.2,0.4,0.3,0.4,0.6,0.5,0.1,0.2,-1.7,0.4,9.9,6.9,5.5,10.3,7.8,9.0,10.1,-22.5,-27.65197,-18.7,-9.8,-39.4,18.5,-24.6,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1095,2010-04,3.85,3.0645,,1.865,3.4552,5.57,3.343,3.14,4.153308,0.3,0.6447,1.73,0.0879435,0.6447,3.86,1.28375,0.29,0.6447,0.2,0.3533,2.79,0.05,0.3533,3.75,0.7367,0.35,0.3533,6.826157,1.070318,2.8925,5.554863,7.209909,0.7465454,89.99983,103.949,77.29825,86.5202,98.47253,108.2213,104.1042,102.522,108.5962,0.967586118,2.178393489,,0.704057154,1.430686964,1.488344327,0.44248976,2.543164795,1.046797,1.10000985,1.142736,89.68742,89.30412,,87.7468,80.69296,97.16367,100.3628,93.59659,92.12061,91.93865,92.5066,90.3,,86.64723,77.8967,87.14606,103.741,91.48418,76.79901,95.73306,84.74364,98.57961,89.95573,89.14066,107.8402,99.70604,101.3083,101.1686,101.2876,100.2872,102.3907,100.5684,99.20913,99.99608,101.0399,100.2635,99.53631,99.48328,100.368,99.62879,98.5651,99.92888,99.43072,101.7337,99.95236,100.3511,101.4145,102.0901,98.74181,98.91842,99.35398,99.58791,0.2,-0.1,0.8,0.2,0.4,0.2,-0.1,0.4,-0.6,0.0,-0.1,0.2,0.1,-0.7,0.1,0.1,-0.1,0.4,0.4,0.4,0.2,0.5,-1.0,0.6,9.9,6.8,5.5,10.1,7.7,9.5,10.2,-17.5,-21.54,-6.8,-8.6,-26.0,27.9,-19.1,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1096,2010-05,3.42,2.734286,,1.573,3.2082,5.72,2.928,2.73,3.68211,0.45,0.6865238,2.02,0.08190975,0.6865238,3.86,1.251989,0.28,0.6865238,0.2,0.3439,2.79,0.02,0.3439,3.75,0.6751,0.35,0.3439,6.827395,1.129619,3.232905,5.918476,7.700129,0.7954286,92.62743,102.6842,78.83696,85.69941,98.39221,102.5392,103.1909,101.6132,105.7368,0.967586118,2.178393489,,0.704057154,1.430686964,1.488344327,0.44248976,2.543164795,1.046797,1.10000985,1.142736,90.91751,92.20361,,90.60423,83.42831,96.0138,102.6542,95.62434,93.25601,93.68849,93.69308,93.1,,88.97959,81.24709,86.90161,105.253,93.10625,76.08229,96.76862,88.27497,97.68921,92.78898,89.6537,107.6183,99.68248,101.5603,100.8412,101.0,100.6827,101.6456,100.8841,99.66849,99.94036,101.0363,100.6405,99.86231,99.81165,100.4344,99.86043,98.56384,99.908,99.60581,101.8826,99.82879,100.3061,101.2605,102.052,98.41685,98.63532,99.30127,99.41878,0.1,0.1,-0.3,-0.1,0.3,0.0,0.1,0.1,0.0,0.1,0.6,0.0,0.1,-0.2,-0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.1,0.1,9.6,6.7,5.3,10.0,7.6,9.0,10.1,-14.8,-23.51967,-13.3,-7.2,-22.4,19.0,-17.1,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1097,2010-06,3.2,2.543182,,1.509,3.1974,5.87,2.701,2.61,3.689362,0.52,0.7275909,3.69,0.1177408,0.7275909,3.87,1.151977,0.27,0.7275909,0.18,0.3543,2.79,0.03,0.3543,3.75,0.5418,0.35,0.3543,6.8165,1.126045,3.356727,6.091182,7.832046,0.8189545,93.13296,101.9933,79.27248,87.28542,98.16734,101.5261,102.3772,102.297,103.8753,0.967586118,2.178393489,,0.704057154,1.430686964,1.488344327,0.44248976,2.543164795,1.046797,1.10000985,1.142736,91.11768,91.23711,,91.91388,85.06953,96.8187,104.831,95.73106,93.30132,93.68114,93.68001,93.0,,90.26239,82.64309,90.3239,105.6019,94.07948,76.0808,97.57407,86.12172,99.9788,97.62912,90.80804,116.605,99.60434,101.7985,100.5279,100.6601,101.0279,100.6675,101.217,100.0471,99.97304,100.971,101.023,100.1434,100.0735,100.4357,100.0387,98.4693,100.1186,99.66932,102.006,99.9331,100.194,101.0963,102.0548,98.33346,98.57558,99.25367,99.34891,-0.2,0.1,-0.3,0.0,0.2,-0.2,-0.1,0.0,-0.4,0.0,-0.5,0.1,0.0,0.5,-0.5,0.0,1.1,0.1,-0.1,0.1,0.2,0.0,0.3,0.1,9.4,6.5,5.3,9.9,8.0,8.4,10.1,-16.6,-25.15826,-9.9,-6.1,-19.3,23.8,-20.9,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1098,2010-07,3.01,2.615909,,1.5,3.065,5.84,2.716,2.7,3.613599,0.41,0.8488182,2.48,0.1828512,0.8488182,3.82,1.134091,0.39,0.8488182,0.18,0.4811,2.79,0.05,0.4811,3.75,0.4938,0.35,0.4811,6.777662,1.053364,3.187045,5.826227,7.421591,0.7820455,91.69083,103.0606,78.43127,89.46054,97.86209,102.5326,102.8596,103.5884,105.8319,0.771084936,0.964989631,,0.47674554,1.070541074,1.175248126,1.375300953,1.64698955,0.48707,0.840920034,0.646804,91.46628,91.23711,,91.19952,84.52245,97.50862,105.0602,95.30416,93.40984,93.27305,94.16621,92.3,,89.91254,81.24709,88.8572,106.9975,93.32252,73.49184,94.69748,80.25343,97.56201,97.03886,94.52757,106.6198,99.53703,102.0384,100.2848,100.4699,101.3175,100.1639,101.4673,100.157,100.0722,100.8808,101.1579,100.4058,100.3349,100.4807,100.2463,98.18636,100.6391,99.54704,102.0878,100.2569,100.1918,101.1446,102.0537,98.63691,98.84621,99.20539,99.44914,0.0,0.2,-0.4,-0.5,-0.1,0.0,-0.4,-0.3,-0.4,-0.2,-1.4,-0.4,0.0,-0.9,-0.7,-0.5,0.4,0.0,-0.3,0.0,0.1,0.9,0.3,0.5,9.4,6.4,5.2,9.8,7.7,8.9,10.1,-13.6,-15.22,-9.0,-5.2,-19.5,27.2,-15.2,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1099,2010-08,2.7,2.35,,1.192,2.7731,5.62,2.446,2.45,3.437019,0.32,0.8955,2.44,0.2065693,0.8955,3.81,1.144545,0.45,0.8955,0.19,0.4256,2.79,0.08,0.4256,3.75,0.4836,0.6,0.4256,6.790123,1.039045,3.087682,5.775591,7.303454,0.7754091,90.88454,102.724,77.54936,89.63802,97.75928,104.1116,102.8892,103.9375,105.3303,0.771084936,0.964989631,,0.47674554,1.070541074,1.175248126,1.375300953,1.64698955,0.48707,0.840920034,0.646804,91.80209,92.3969,,93.46165,83.56508,92.10426,103.3416,96.15795,93.84591,93.97415,94.28966,93.8,,91.6618,80.5491,87.02383,105.253,93.97134,73.78347,96.65356,81.52701,97.05322,99.63601,87.34502,106.287,99.53104,102.2668,100.146,100.4447,101.5176,100.5009,101.5983,100.214,100.2074,100.753,101.3671,100.6289,100.5618,100.5595,100.4268,98.0138,101.1646,99.24844,102.0972,100.6217,99.95744,101.1437,102.1096,99.06804,99.23967,99.22376,99.62352,0.2,0.1,0.0,0.3,-0.4,0.4,-0.1,0.1,-0.2,0.1,0.4,0.1,-0.1,1.1,0.5,0.2,0.0,0.1,-0.3,0.3,0.2,0.1,-0.2,0.2,9.5,6.4,5.1,9.8,7.6,8.6,10.0,-10.9,-17.32593,-10.0,-3.7,-20.6,24.7,-15.7,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1100,2010-09,2.65,2.300455,,1.372,2.8028,5.49,2.395,2.53,3.493312,0.28,0.8805,2.56,0.2138121,0.8805,3.84,1.146023,0.52,0.8805,0.19,0.4536,2.79,0.08,0.4536,3.75,0.5178,0.79,0.4536,6.742023,1.001227,3.014836,5.687545,7.039273,0.7639091,89.85238,102.444,77.35868,91.82513,97.95628,105.7608,102.8516,107.0849,105.4961,0.771084936,0.964989631,,0.47674554,1.070541074,1.175248126,1.375300953,1.64698955,0.48707,0.840920034,0.646804,92.05956,93.5567,,93.22353,84.79599,101.7631,104.1436,96.47812,94.02026,94.0037,94.35423,95.2,,92.2449,82.50349,93.25729,108.5094,94.83644,74.4604,97.8042,82.83266,97.18041,100.6985,90.16674,106.8417,99.59862,102.4699,100.1163,100.5587,101.6519,101.4364,101.6731,100.3109,100.3139,100.5269,101.4936,100.8171,100.7515,100.6544,100.5586,97.96327,101.5447,98.79816,102.0,100.8502,99.69344,101.1525,102.1534,99.34621,99.49236,99.2506,99.71853,0.1,-0.2,-0.2,0.4,0.5,0.4,0.8,0.3,-0.4,0.1,0.8,-0.1,0.0,0.7,-0.8,0.4,-0.3,0.1,-0.1,0.2,0.2,-0.9,0.6,0.1,9.5,6.3,5.1,9.8,7.6,8.6,10.0,-11.7,-15.33327,-10.6,-3.7,-18.7,40.5,-17.4,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1101,2010-10,2.54,2.345714,,1.458,2.8199,5.53,2.456,2.64,3.330565,0.27,0.9976667,2.75,0.2479178,0.9976667,3.85,1.19131,0.81,0.9976667,0.19,0.7013,2.79,0.05,0.7013,3.75,0.566,0.89,0.7013,6.673173,0.9694762,2.843381,5.368857,6.682524,0.72,87.25848,103.5703,76.37848,91.093,98.42266,107.0821,103.6276,107.6915,108.6671,0.525110261,0.655703596,,0.830140237,0.949347786,0.829609199,-0.561470399,1.211393967,0.643385,0.563276503,0.726699,91.8117,95.58634,95.57844,92.7473,85.20629,97.73859,104.1436,97.11846,94.16925,95.0711,94.4189,97.2,94.67162,91.89504,82.78269,88.61275,108.6257,95.37713,74.58622,98.14939,87.54318,97.94361,101.7609,92.8602,107.2855,99.72746,102.6405,100.1797,100.7924,101.7532,102.2108,101.8172,100.4776,100.3296,100.0608,101.272,100.9848,100.9302,100.7717,100.6515,98.06119,101.7773,98.39857,101.8418,100.845,99.50363,101.1655,102.0612,99.45899,99.5876,99.29602,99.72424,0.1,0.1,0.6,0.4,0.4,-0.2,0.3,0.3,0.0,0.0,-0.1,-0.1,0.0,-0.7,0.2,0.1,-1.0,0.2,0.5,0.0,0.5,0.0,0.1,0.3,9.4,6.3,5.2,9.8,8.1,8.5,10.1,-9.1,-14.75,-2.5,-4.7,-23.5,37.5,-13.2,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1102,2010-11,2.76,2.532727,,1.558,3.0149,5.82,2.652,2.86,3.720914,0.27,1.042045,3.38,0.186001,1.042045,3.88,1.238727,1.11,1.042045,0.19,0.5926,2.79,0.04,0.5926,3.75,0.6962,1.1,0.5926,6.65578,0.985,2.900227,5.466546,6.827318,0.7334545,87.14741,103.0321,77.63549,90.9489,98.08569,106.5536,103.2054,107.1489,107.3098,0.525110261,0.655703596,,0.830140237,0.949347786,0.829609199,-0.561470399,1.211393967,0.643385,0.563276503,0.726699,91.87644,95.00645,94.24591,94.53319,85.47983,98.19854,107.1224,97.97225,94.596,95.57689,94.53017,96.7,94.05205,93.52769,83.20149,89.46832,109.3235,96.13409,74.40559,97.45901,82.09617,95.52682,101.5248,93.37324,106.176,99.90835,102.7669,100.2976,101.0406,101.835,102.4093,101.9366,100.584,100.2846,99.67923,101.0924,101.1563,101.0943,100.913,100.7717,98.31694,101.9363,98.00814,101.67,100.6502,99.39176,101.1649,101.9793,99.48699,99.61435,99.37855,99.69551,0.0,0.1,-0.1,0.0,0.1,0.1,0.2,0.1,-0.4,0.1,-0.1,0.0,0.1,-0.1,0.2,0.0,-0.3,0.2,0.6,0.2,0.2,-0.1,0.6,0.2,9.8,6.2,4.7,9.8,7.5,8.2,10.0,-11.2,-13.36993,-7.5,-3.9,-24.3,41.0,-15.6,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1103,2010-12,3.29,2.914762,,1.674,3.4319,5.98,3.012,3.21,4.069633,0.3,1.021696,4.94,0.1913681,1.021696,3.95,1.211667,1.28,1.021696,0.18,0.4981,3.25,0.04,0.4981,3.75,0.7254,1.1,0.4981,6.65361,0.9673043,3.020391,5.639435,6.846826,0.7567826,87.56124,102.4294,78.38949,94.26854,97.9715,104.7631,101.6389,109.711,105.0806,0.525110261,0.655703596,,0.830140237,0.949347786,0.829609199,-0.561470399,1.211393967,0.643385,0.563276503,0.726699,92.79155,96.84278,96.30527,94.29507,83.70184,98.77348,106.0913,98.50587,95.27899,95.95184,95.01138,98.3,95.2912,93.29446,81.52629,88.8572,108.742,96.35036,72.6876,86.75808,90.5549,94.63642,99.63601,95.29713,99.74113,100.1015,102.8356,100.4386,101.2343,101.9069,101.9582,101.9715,100.6725,100.2609,99.71191,100.9925,101.344,101.2939,101.0722,100.958,98.56625,101.9395,97.6594,101.5154,100.4907,99.36961,101.0465,101.9426,99.35372,99.50484,99.41419,99.5851,0.2,1.2,0.0,0.7,0.3,0.1,0.6,0.6,-0.2,0.0,-0.1,0.0,0.0,-0.7,0.0,0.0,0.5,0.4,0.1,0.2,0.2,0.3,2.2,0.5,9.3,6.1,4.8,9.8,8.2,8.2,10.0,-10.5,-12.54575,-3.9,-2.7,-27.9,42.7,-14.4,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
