,index,TIME_PERIOD,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_EA19,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_USA,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_EA19,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_USA,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_CHN,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_USA,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_EU27_2020,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_USA,OECD_QNA_GDP_AUT,OECD_QNA_GDP_CHE,OECD_QNA_GDP_CHN,OECD_QNA_GDP_DNK,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_QNA_GDP_POL,OECD_QNA_GDP_SWE,OECD_QNA_GDP_USA,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_EU27_2020,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_USA
138,264,2022-02-01,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,68.5,15.02,43.8,4.0,36.1,36.6,30.5,102.6392,102.784,98.35858,103.2499,101.4079,103.0978,103.2205,101.6751,102.4964,99.82543,104.1552,101.0248,99.0979,100.1696,101.9523,99.87385,99.33778,99.2682,99.00456,98.50312,98.70899,99.12734,99.19187,97.44923,98.77728,101.6266,100.8216,-0.576333,-0.86,2.9,-0.576333,-0.5,-0.576333,2.43,0.08,0.5391,0.263,0.15,0.458,0.9442146,3.95,0.60603,1.93,0.922685,6.341373,6.560795,0.881508,4.013855,9.29104,103.1747,96.08567,102.1586,100.4512,100.4142,103.2071,100.1069,90.24252,108.3115,-0.5315,-0.684792,3.2,-0.5315,-0.27,-0.5315,3.65,-0.1435,0.38,140.4282,101.01,113.1077,116.0503,128.5588,129.9273,165.8629,124.5362,130.3452,97.71263,123.6106,109.4984,106.1097,111.9704,151.1283,113.5383,100.9752,120.6997,136.803,100.7,130.7802,111.5977,154.3974,114.7897,99.49583,1.3,0.6,0.9,0.9,0.9,0.0,0.9,1.1,1.8,1.5,1.0,3.3,1.0,0.8,1.8,0.8,3.4,0.4,1.1,-0.9,1.0,0.2,-1.6,0.4,0.280217484,0.105403721,0.4,-2.565924811,0.559307,0.221037315,0.56634,3.232878144,-1.223368314,-0.257454468,4.8,3.1,4.4,6.2,2.8,7.3,3.8
139,265,2022-03-01,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,67.0,19.56,54.1,3.5,43.5,39.2,31.9,102.4867,102.6444,97.88358,102.9346,101.3954,102.6486,102.7467,101.466,102.152,99.60657,103.9908,100.8613,98.21806,99.31998,99.4644,99.00869,98.2077,97.91521,97.3914,97.95741,97.7161,99.00244,98.16012,97.21734,98.54764,101.2628,100.627,-0.5777031,-0.8,2.9,-0.5777031,-0.4,-0.5777031,3.16,0.2,0.7207,0.677,0.2817391,0.565,1.054173,4.83,0.82046,2.13,0.9297,6.344891,6.7526,0.9073148,4.315365,9.571517,104.1056,96.96341,103.0764,101.1683,99.69348,104.6919,98.3241,90.16034,109.9606,-0.4954348,-0.6821743,3.17,-0.4954348,-0.2436364,-0.4954348,4.77,-0.22491,0.73,133.8139,91.67709,114.8336,116.605,137.0585,131.8512,168.1793,124.4171,126.7111,92.88016,128.325,108.111,105.8829,110.4775,154.0005,115.9442,101.7955,118.7172,131.1028,95.8,137.8692,109.6513,152.7222,117.9298,100.4355,2.3,0.5,2.5,0.7,2.4,2.9,1.9,1.6,1.4,1.3,0.6,-0.1,0.7,0.6,1.6,0.7,1.8,0.4,3.7,0.3,3.7,3.0,3.8,0.8,0.280217484,0.105403721,0.4,-2.565924811,0.559307,0.221037315,0.56634,3.232878144,-1.223368314,-0.257454468,4.5,3.1,4.1,6.2,2.8,7.6,3.6
140,266,2022-04-01,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,82.1,23.46,59.3,7.3,51.6,42.2,36.0,102.1843,102.5237,97.51744,102.7286,101.305,102.3209,102.3954,101.2749,101.8659,99.55859,103.7872,100.6674,97.58693,98.32835,96.23122,98.27448,97.29923,97.03944,96.30586,97.55949,96.98167,98.79936,97.43605,97.05498,98.3349,100.8971,100.3701,-0.5837074,-0.7,2.9,-0.5837074,-0.41,-0.5837074,4.2,0.33,1.2857,0.824,0.7463158,1.04,1.568248,5.96,1.47152,2.75,0.9430905,6.433521,6.878281,0.9258667,4.294933,9.531191,102.5266,96.45258,101.6278,99.55517,99.06371,100.5484,99.94662,91.4734,110.497,-0.4478947,-0.6725,2.99,-0.4478947,-0.2107333,-0.4478947,6.05,-0.098526,0.91,128.3443,91.04008,111.957,115.2737,129.031,131.2099,171.7219,124.8933,126.3477,94.71649,125.4504,108.2177,106.1941,111.4333,152.6328,114.4548,102.0228,121.2828,128.9963,97.6,133.8358,109.3268,154.2578,116.5342,100.3972,0.6,0.4,0.7,1.8,0.8,1.8,0.6,0.6,0.7,1.5,0.9,0.3,1.0,1.3,0.8,0.5,0.1,0.5,0.1,4.5,-0.1,2.0,-1.2,0.7,2.824342655,1.031982352,-2.1,-0.069800992,0.756267,0.599230481,0.771874,-1.063349514,0.976045295,0.070179443,4.4,3.0,4.0,6.2,2.8,7.8,3.7
141,267,2022-05-01,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,78.5,20.88,55.1,4.1,49.3,41.5,43.6,101.8137,102.4716,97.81214,102.5887,100.7675,102.1156,102.1611,101.0855,101.6407,99.46406,103.6133,100.4532,97.04862,97.36726,94.46053,97.80599,96.78074,96.56438,95.68009,97.18239,96.53407,98.63811,96.75039,96.65789,98.15239,100.5436,100.0578,-0.5847414,-0.8,2.9,-0.5847414,-0.42,-0.5847414,5.06,0.77,1.5363,0.779,0.9527273,1.298,1.874183,6.64,1.76563,2.9,0.9794636,6.71745,7.036755,0.9453386,4.3965,9.925323,102.4235,94.47533,98.21548,99.91364,99.20544,100.0814,100.0542,90.46005,113.5162,-0.3857273,-0.685,2.81,-0.3857273,-0.1533368,-0.3857273,6.59,0.31314,1.33,134.4499,88.7779,112.1872,115.8284,132.2184,132.1077,172.8328,127.1555,126.8322,95.39304,130.6248,110.2455,105.72,111.9131,152.0857,115.3714,102.0857,123.2653,130.855,98.7,140.3137,112.3547,154.2578,117.5809,100.1749,0.7,0.6,1.1,1.1,1.0,1.6,1.1,1.3,1.6,-0.2,1.0,1.7,1.1,1.5,1.9,0.5,-0.2,0.5,1.3,-1.0,0.7,2.5,1.1,1.6,2.824342655,1.031982352,-2.1,-0.069800992,0.756267,0.599230481,0.771874,-1.063349514,0.976045295,0.070179443,4.6,3.0,4.1,6.2,2.8,7.8,3.6
142,268,2022-06-01,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,66.8,23.32,45.8,4.3,45.9,38.4,36.4,101.5373,102.4127,98.10463,102.4299,100.2425,101.9499,101.9507,100.8026,101.3197,99.1677,103.313,100.1679,96.5247,96.56433,93.94316,97.37116,96.51633,96.10297,95.11292,96.80981,96.17205,98.55502,96.03463,96.26046,98.01019,100.1899,99.73762,-0.5826241,-0.26,2.9,-0.5826241,-0.43,-0.5826241,5.72,1.21,2.0707,1.149,1.445,1.835,2.437313,7.14,1.86309,3.14,0.9691318,6.69609,7.041491,0.9465078,4.389095,10.01667,103.1548,95.44131,98.01247,99.04914,99.323,99.75221,100.8909,90.52615,114.7866,-0.2392273,-0.5085714,2.76,-0.2392273,0.01428571,-0.2392273,7.05,0.5147,1.87,129.4891,90.48991,112.5324,115.1627,128.6768,129.5425,171.7117,126.7983,129.8607,96.26289,133.2695,109.9253,106.3435,111.8021,150.3077,118.0065,101.9434,123.4985,135.1921,99.6,143.3693,112.2466,152.3034,120.8374,99.84122,1.2,0.5,-0.1,0.9,0.9,1.4,1.3,1.6,0.7,0.2,0.9,0.8,0.8,0.9,1.7,0.5,1.0,0.4,1.2,0.1,1.1,1.9,2.0,2.0,2.824342655,1.031982352,-2.1,-0.069800992,0.756267,0.599230481,0.771874,-1.063349514,0.976045295,0.070179443,4.4,3.0,4.3,6.1,2.8,7.4,3.6
143,269,2022-07-01,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,65.4,23.68,40.6,-10.8,42.4,34.5,19.6,101.0371,102.1987,98.10555,102.1365,100.0585,101.6387,101.6306,100.482,100.8716,98.74461,103.019,99.95818,95.97237,95.89838,93.85091,96.89727,96.42182,95.68348,94.63295,96.61279,95.91872,98.25562,95.21246,96.23341,97.91487,99.84644,99.46284,-0.5710643,-0.26,2.9,-0.5710643,-0.35,-0.5710643,6.43,1.68,1.7014,0.52,1.081905,1.586,2.092511,6.37,1.53262,2.9,0.9695619,6.735365,7.312657,0.9822438,4.686724,10.38347,103.1655,97.84333,99.74783,98.14057,99.25269,98.29232,97.25736,89.61072,116.5574,0.03661905,-0.11,2.79,0.03661905,0.2804762,0.03661905,7.01,0.7801,2.5,122.4931,85.18375,110.5763,113.9423,128.0866,129.0295,172.4072,124.179,123.9249,95.97294,126.4852,108.8581,105.9486,110.6533,149.6239,127.0575,102.1696,121.2828,127.0136,99.2,134.3247,109.9757,152.7222,128.0481,99.89112,0.6,0.1,0.8,1.2,0.2,0.4,-0.2,-0.2,0.5,-0.4,0.8,0.6,0.2,0.4,-1.2,0.4,2.7,0.3,1.2,1.7,1.4,1.4,-2.6,0.3,-0.064314954,0.254640176,4.0,0.348750633,0.543854,0.496568812,0.50845,0.521549216,0.226096885,0.673208201,4.5,3.0,4.6,6.1,2.9,7.3,3.5
144,270,2022-08-01,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,62.8,25.99,35.4,-9.1,38.5,32.4,9.9,100.4398,101.8571,98.12037,101.7909,100.0469,101.3027,101.2784,100.187,100.4264,98.37926,102.5902,99.78799,95.78886,95.36863,93.82605,96.55946,96.34309,95.48659,94.40762,96.62566,95.80273,97.85104,94.49475,96.49386,97.88869,99.55598,99.25039,-0.09465218,-0.2,2.9,-0.09465218,0.04,-0.09465218,6.5,2.33,1.6802,0.786,1.034348,1.375,2.058223,5.8,1.60696,2.9,0.9569783,6.802174,7.345987,0.9870731,4.660443,10.37685,102.4416,99.19396,98.15646,97.56553,98.34361,97.98058,98.54505,90.88702,116.0408,0.3947391,-0.02454546,2.5,0.3947391,0.6946391,0.3947391,7.11,1.13165,2.76,129.2347,102.7232,110.001,114.497,128.2046,125.31,171.4643,126.0839,128.407,94.90979,130.3948,111.3127,106.4213,111.6667,150.718,116.6317,102.2884,121.8659,134.2007,98.3,140.8026,112.571,153.2806,116.4179,100.133,-0.1,0.3,0.4,0.0,0.7,0.8,1.6,-0.3,0.7,0.8,0.4,0.1,0.9,1.3,1.9,0.6,1.4,0.3,1.1,1.2,2.5,2.6,9.0,1.0,-0.064314954,0.254640176,4.0,0.348750633,0.543854,0.496568812,0.50845,0.521549216,0.226096885,0.673208201,5.0,3.0,4.5,6.1,3.0,6.9,3.6
145,271,2022-09-01,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,54.2,25.99,41.8,-11.6,42.2,31.4,14.5,99.98495,101.5051,98.02116,101.4871,99.63673,101.0253,100.9607,99.92112,100.0823,98.12591,102.0192,99.55944,95.81111,95.02682,93.80108,96.27344,96.02863,95.34572,94.22783,96.65154,95.72486,97.60621,93.80785,96.70863,97.94363,99.3511,99.08558,0.2545841,-0.1,2.9,0.2545841,0.54,0.2545841,6.68,2.56,2.4592,1.163,1.795455,2.2,2.813752,6.28,2.07702,3.52,0.9729409,7.03022,7.510832,1.01043,4.788236,10.88084,102.8515,98.88548,97.74405,98.54645,99.06593,98.15988,98.72266,89.27262,118.7036,1.010864,0.1475,2.36,1.010864,1.344845,1.010864,7.21,1.50959,3.21,128.8531,95.13044,109.5407,114.1642,120.8854,128.773,171.3678,125.4886,131.5566,96.84278,133.7294,112.4867,106.5544,112.1457,151.2651,120.4125,102.6476,122.2157,137.0508,100.7,143.736,114.3012,154.2578,122.0004,100.3618,2.5,-0.2,2.2,1.5,1.2,1.5,1.2,0.0,0.7,0.2,0.7,2.2,0.9,1.6,2.0,0.6,8.6,-0.2,1.8,7.2,2.2,2.6,3.7,0.8,-0.064314954,0.254640176,4.0,0.348750633,0.543854,0.496568812,0.50845,0.521549216,0.226096885,0.673208201,5.1,3.1,4.5,6.1,3.0,7.0,3.5
146,272,2022-10-01,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,63.0,29.82,43.4,-10.2,44.8,31.6,-2.9,99.62293,101.2853,97.57423,101.3127,99.11391,100.8518,100.7518,99.7412,99.93269,98.07751,101.5498,99.32743,95.9941,94.87315,93.77848,96.36031,95.87882,95.58459,94.48836,96.75169,95.9184,97.58924,93.56388,96.82143,98.08466,99.2606,98.95854,0.6553786,-0.06,2.9,0.6553786,0.81,0.6553786,6.64,3.08,2.9161,1.12,2.186667,2.599,3.185012,7.82,2.19704,3.98,0.9956667,7.225113,7.571671,1.016271,4.889443,11.12899,103.3834,96.41139,96.8652,98.94092,99.77081,100.0255,98.73125,87.61114,120.5572,1.427667,0.52875,2.43,1.427667,1.801281,1.427667,7.51,1.60286,3.85,125.0371,95.18182,111.3817,115.1627,126.1977,128.9012,170.7897,125.7268,130.3452,95.77964,127.0602,110.5656,105.8082,110.773,148.8033,117.4336,102.5599,122.3324,135.316,100.2,137.0136,113.2198,153.5598,121.7678,100.448,1.2,0.1,1.1,1.3,1.4,1.6,-0.2,0.3,2.5,0.0,1.0,1.2,1.0,1.1,1.1,0.1,0.5,0.9,2.5,2.0,3.0,1.9,-8.8,0.1,-0.021571853,0.102036585,0.8,-0.635171536,-0.169182,0.328274952,-0.035983,-1.532694682,-0.639664586,0.827827925,4.7,3.1,4.5,6.1,3.0,7.8,3.6
147,273,2022-11-01,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,61.2,30.86,38.4,-10.5,42.7,31.0,-3.5,99.47015,101.1603,97.13861,101.2545,98.81954,100.7856,100.6754,99.61758,99.89304,98.15273,101.2873,99.10664,96.25204,94.98576,93.91013,96.79372,96.20385,96.15529,95.13201,96.93453,96.32142,97.77333,93.76968,96.88512,98.32452,99.29134,98.86188,1.26662,-0.05,2.9,1.26662,1.38,1.26662,6.67,3.78,2.7031,1.055,2.066364,2.378,2.934114,7.24,2.00986,3.89,0.9659091,7.18082,7.295255,0.9800927,4.61485,10.67112,103.6168,96.30077,94.61588,99.65292,99.3426,100.9515,102.1457,89.38474,117.8827,1.825227,0.54,2.68,1.825227,2.090605,1.825227,7.28,1.67914,4.46,129.9979,94.37437,110.8064,115.6065,129.9754,127.2339,171.2885,127.8698,129.4973,96.74613,131.5446,110.7791,105.835,111.2548,152.0857,114.2257,102.2244,125.2478,134.9442,101.0,140.5582,113.6523,155.933,119.2092,99.73325,0.2,-0.1,0.0,-1.1,0.1,0.7,0.8,-0.3,-0.1,0.5,0.5,-0.3,0.6,1.4,0.5,-0.5,-0.5,0.0,0.4,-3.6,-0.6,0.4,5.5,0.1,-0.021571853,0.102036585,0.8,-0.635171536,-0.169182,0.328274952,-0.035983,-1.532694682,-0.639664586,0.827827925,5.2,3.1,4.8,6.1,2.9,7.2,3.6
148,274,2022-12-01,16.65232,356.4581,38.13882,9.380576,199.015319824219,309.912780761719,336.050567626953,75.1089096069336,25.51465,50.43909,224.0679,34893.36,14261.75,4719.125,10561.09,55.5,30.45,27.9,-10.5,36.8,28.9,-5.4,99.53821,101.0822,97.34244,101.2441,98.67445,100.85,100.7262,99.57207,99.98834,98.34068,101.1026,98.92601,96.54846,95.46199,94.41096,97.36307,96.66226,96.73369,95.801,97.20808,96.73416,98.07416,94.00775,97.10171,98.6611,99.40902,98.80082,1.503965,0.24,2.9,1.503965,1.55,1.503965,6.58,4.1,2.74,1.565,2.085238,2.285,3.000159,6.61,1.97433,3.62,0.9320545,6.982929,7.023195,0.9445572,4.422373,10.38042,104.1621,96.67272,94.66082,99.66225,99.33768,102.3875,103.7267,90.7208,115.176,2.063476,0.736349,2.79,2.063476,2.332543,2.063476,7.02,2.02062,4.51,123.8923,95.98409,103.9026,112.8328,126.1977,126.5926,172.092,125.7268,132.2835,94.42654,139.4787,107.4706,105.0504,110.6038,151.9489,114.2257,100.9562,123.0321,139.0335,98.4,151.6806,112.0303,155.0954,119.3254,97.91096,-0.3,-0.2,-1.2,-0.7,-0.2,0.2,2.1,-0.6,-0.3,0.2,0.6,1.0,0.7,0.4,1.5,0.2,-3.2,-0.2,-5.4,-2.0,-2.2,-1.5,10.2,0.7,-0.021571853,0.102036585,0.8,-0.635171536,-0.169182,0.328274952,-0.035983,-1.532694682,-0.639664586,0.827827925,4.9,3.0,4.8,6.1,2.8,7.5,3.5
149,275,2023-01-01,,369.5954,,,,,338.289398193359,76.1021575927734,,,225.1147,35508.0,14502.6875,4754.5751953125,10717.61,48.0,31.3,24.1,-8.9,33.7,26.0,-10.4,99.80354,100.9175,98.49135,101.2277,98.65186,100.9482,100.7998,99.58413,100.1576,98.52754,100.9367,98.78338,96.91122,96.09335,95.07313,97.91344,97.11449,97.2072,96.36027,97.51398,97.13575,98.30869,94.30878,97.38251,99.06521,99.54541,98.76514,1.901312,0.45,2.9,1.901312,1.85,1.901312,6.58,4.33,2.8076,1.257,2.192727,2.433,3.044199,6.02,2.083,3.53,0.9241046,6.7953,6.907946,0.9285232,4.357527,10.37999,104.1497,96.21648,95.84409,100.257,99.78172,102.2767,105.64,87.94655,113.1221,2.344864,0.9869047,2.9,2.344864,2.619704,2.344864,6.95,2.65695,4.61,132.0331,108.6865,112.0721,116.2722,136.2322,127.4904,172.9795,127.3936,130.8298,95.97294,135.5692,110.9925,105.2235,111.2658,150.3077,119.4959,101.8693,123.1487,138.0421,100.2,147.0361,113.4361,152.3034,120.7211,99.69253,0.9,0.7,0.5,0.5,0.2,2.0,-1.8,0.8,1.2,-0.7,0.7,-0.5,0.5,1.4,-0.8,1.2,5.7,2.4,4.5,-0.4,0.4,6.5,-11.0,1.2,-0.635118588,0.267256182,1.8,1.818307832,0.072147,0.483345101,0.112391,0.868219402,0.544932598,0.692043793,5.2,3.0,4.4,6.1,2.7,7.3,3.4
150,276,2023-02-01,,369.5954,,,,,338.289398193359,76.1021575927734,,,225.1147,35508.0,14502.6875,4754.5751953125,10717.61,47.0,27.2,15.6,-12.6,25.5,23.7,-10.7,99.97281,100.6839,99.50855,101.1062,98.74421,100.9113,100.7466,99.57455,100.2122,98.65227,100.8582,98.69294,97.15314,96.63206,95.52802,98.35355,97.46924,97.5699,96.77767,97.75957,97.53368,98.323,94.70317,97.49596,99.49545,99.63881,98.74138,2.200642,0.45,2.9,2.200642,2.16,2.200642,6.61,4.57,3.0437,1.446,2.3705,2.545,3.222995,6.18,2.366,3.75,0.92429,6.835505,6.94864,0.934222,4.42683,10.43161,104.3909,96.90017,95.07514,100.5587,100.2781,102.7517,105.4968,88.63863,113.7024,2.64035,1.0,2.94,2.64035,2.855665,2.64035,6.94,3.0353,4.74,143.3538,107.2031,112.4173,117.6036,135.4058,123.6426,174.1117,128.7032,131.4355,98.09923,141.5485,112.1665,105.7477,111.5447,149.8974,120.4125,101.9215,124.0816,138.0421,102.7,155.3473,115.5988,153.141,123.396,99.64263,0.8,0.5,1.0,0.8,0.8,1.1,1.0,0.5,1.0,1.0,0.7,1.0,0.8,0.3,2.1,0.7,-0.2,0.0,0.1,-1.2,-0.4,0.8,-2.7,-0.1,-0.635118588,0.267256182,1.8,1.818307832,0.072147,0.483345101,0.112391,0.868219402,0.544932598,0.692043793,5.0,3.0,5.4,6.0,2.7,7.7,3.6
151,277,2023-03-01,,369.5954,,,,,338.289398193359,76.1021575927734,,,225.1147,35508.0,14502.6875,4754.5751953125,10717.61,37.1,15.96,7.9,-11.5,21.4,21.5,-20.2,99.73371,100.3908,99.43977,100.8927,99.00362,100.7182,100.5487,99.53347,100.2025,98.66697,100.6784,98.606,97.24303,96.90224,95.37404,98.60547,97.82049,97.81118,97.07957,97.92207,97.89552,98.55378,95.10404,97.38632,99.91222,99.65089,98.73559,2.508364,0.6,2.9,2.508364,2.43,2.508364,6.56,4.65,3.0597,1.227,2.383478,2.551,3.232757,6.14,2.35278,3.66,0.9255522,6.896839,6.95547,0.9336561,4.383657,10.47417,104.5315,96.5875,94.7117,101.2675,99.82615,103.6467,107.7269,88.63907,114.3241,2.910565,1.363823,3.05,2.910565,3.072757,2.910565,6.89,3.24887,4.91,130.7611,112.5958,110.2311,116.4941,134.5794,125.4382,175.888,127.0364,133.7371,96.16624,137.9839,106.6169,105.735,111.0778,148.94,114.1111,101.9354,122.6822,139.0335,100.5,149.8472,109.1106,152.1638,117.8135,99.01751,0.6,0.0,1.1,-0.2,0.9,1.1,0.5,0.2,0.2,0.2,0.4,0.1,0.5,1.2,1.3,0.2,-1.2,-0.1,0.2,-1.1,-0.9,0.1,-0.3,-0.4,-0.635118588,0.267256182,1.8,1.818307832,0.072147,0.483345101,0.112391,0.868219402,0.544932598,0.692043793,4.6,2.9,4.8,6.0,2.7,7.1,3.5
